Protein Group,Protein ID,Accession,Significance,Coverage (%),#Peptides,#Unique,PTM,s3_0 Area,s3_075 Area,s3_150 Area,s3_225 Area,s3_3 Area,s3_375 Area,s3_450 Area,s3_525 Area,s3_6 Area,s3_620 Area,s3_0 Area (top-3 peptides),s3_075 Area (top-3 peptides),s3_150 Area (top-3 peptides),s3_225 Area (top-3 peptides),s3_3 Area (top-3 peptides),s3_375 Area (top-3 peptides),s3_450 Area (top-3 peptides),s3_525 Area (top-3 peptides),s3_6 Area (top-3 peptides),s3_620 Area (top-3 peptides),Sample Profile (Ratio),0 Area,075 Area,150 Area,225 Area,3 Area,375 Area,450 Area,525 Area,6 Area,620 Area,0 Area (top-3 peptides),075 Area (top-3 peptides),150 Area (top-3 peptides),225 Area (top-3 peptides),3 Area (top-3 peptides),375 Area (top-3 peptides),450 Area (top-3 peptides),525 Area (top-3 peptides),6 Area (top-3 peptides),620 Area (top-3 peptides),Group Profile (Ratio),Avg. Mass,Description
79,106,P06310|KV230_HUMAN,3.93,37,3,2,Carbamidomethylation,1.8776E4,1.7564E4,1.6153E4,1.7667E4,1.6883E4,1.4666E4,1.5721E4,1.4856E4,1.6421E4,1.6564E4,1.8776E4,1.7564E4,1.6153E4,1.7667E4,1.6883E4,1.4666E4,1.5721E4,1.4856E4,1.6421E4,1.6564E4,1.00:0.94:0.86:0.94:0.90:0.78:0.84:0.79:0.87:0.88,1.8776E4,1.7564E4,1.6153E4,1.7667E4,1.6883E4,1.4666E4,1.5721E4,1.4856E4,1.6421E4,1.6564E4,1.8776E4,1.7564E4,1.6153E4,1.7667E4,1.6883E4,1.4666E4,1.5721E4,1.4856E4,1.6421E4,1.6564E4,1.00:0.94:0.86:0.94:0.90:0.78:0.84:0.79:0.87:0.88,13185,Immunoglobulin kappa variable 2-30 OS=Homo sapiens OX=9606 GN=IGKV2-30 PE=3 SV=2
79,107,A0A075B6S6|KVD30_HUMAN,3.93,37,3,2,Carbamidomethylation,1.8776E4,1.7564E4,1.6153E4,1.7667E4,1.6883E4,1.4666E4,1.5721E4,1.4856E4,1.6421E4,1.6564E4,1.8776E4,1.7564E4,1.6153E4,1.7667E4,1.6883E4,1.4666E4,1.5721E4,1.4856E4,1.6421E4,1.6564E4,1.00:0.94:0.86:0.94:0.90:0.78:0.84:0.79:0.87:0.88,1.8776E4,1.7564E4,1.6153E4,1.7667E4,1.6883E4,1.4666E4,1.5721E4,1.4856E4,1.6421E4,1.6564E4,1.8776E4,1.7564E4,1.6153E4,1.7667E4,1.6883E4,1.4666E4,1.5721E4,1.4856E4,1.6421E4,1.6564E4,1.00:0.94:0.86:0.94:0.90:0.78:0.84:0.79:0.87:0.88,13215,Immunoglobulin kappa variable 2D-30 OS=Homo sapiens OX=9606 GN=IGKV2D-30 PE=3 SV=1
106,156,A0A0B4J1U7|HV601_HUMAN,3.91,13,2,2,,2.0814E4,1.6435E4,1.4156E4,1.9823E4,2.0497E4,2.3368E4,1.521E4,1.6749E4,1.7454E4,1.7811E4,2.0814E4,1.6435E4,1.4156E4,1.9823E4,2.0497E4,2.3368E4,1.521E4,1.6749E4,1.7454E4,1.7811E4,1.00:0.79:0.68:0.95:0.98:1.12:0.73:0.80:0.84:0.86,2.0814E4,1.6435E4,1.4156E4,1.9823E4,2.0497E4,2.3368E4,1.521E4,1.6749E4,1.7454E4,1.7811E4,2.0814E4,1.6435E4,1.4156E4,1.9823E4,2.0497E4,2.3368E4,1.521E4,1.6749E4,1.7454E4,1.7811E4,1.00:0.79:0.68:0.95:0.98:1.12:0.73:0.80:0.84:0.86,13481,Immunoglobulin heavy variable 6-1 OS=Homo sapiens OX=9606 GN=IGHV6-1 PE=3 SV=1
58,86,P01762|HV311_HUMAN,3.83,41,4,1,Carbamidomethylation; Pyro-glu from Q; Iodination,2.8095E4,2.5616E4,2.3598E4,2.0901E4,2.7934E4,2.9738E4,2.2642E4,2.2886E4,2.7556E4,2.8186E4,2.8095E4,2.5616E4,2.3598E4,2.0901E4,2.7934E4,2.9738E4,2.2642E4,2.2886E4,2.7556E4,2.8186E4,1.00:0.91:0.84:0.74:0.99:1.06:0.81:0.81:0.98:1.00,2.8095E4,2.5616E4,2.3598E4,2.0901E4,2.7934E4,2.9738E4,2.2642E4,2.2886E4,2.7556E4,2.8186E4,2.8095E4,2.5616E4,2.3598E4,2.0901E4,2.7934E4,2.9738E4,2.2642E4,2.2886E4,2.7556E4,2.8186E4,1.00:0.91:0.84:0.74:0.99:1.06:0.81:0.81:0.98:1.00,12909,Immunoglobulin heavy variable 3-11 OS=Homo sapiens OX=9606 GN=IGHV3-11 PE=1 SV=2
103,166,P01717|LV325_HUMAN,3.77,33,3,2,Carbamidomethylation; Di-Iodination,1.0495E4,9.0027E3,8.6007E3,8.7815E3,8.2635E3,7.3394E3,5.9133E3,6.2384E3,6.2309E3,6.4191E3,1.0495E4,9.0027E3,8.6007E3,8.7815E3,8.2635E3,7.3394E3,5.9133E3,6.2384E3,6.2309E3,6.4191E3,1.00:0.86:0.82:0.84:0.79:0.70:0.56:0.59:0.59:0.61,1.0495E4,9.0027E3,8.6007E3,8.7815E3,8.2635E3,7.3394E3,5.9133E3,6.2384E3,6.2309E3,6.4191E3,1.0495E4,9.0027E3,8.6007E3,8.7815E3,8.2635E3,7.3394E3,5.9133E3,6.2384E3,6.2309E3,6.4191E3,1.00:0.86:0.82:0.84:0.79:0.70:0.56:0.59:0.59:0.61,12011,Immunoglobulin lambda variable 3-25 OS=Homo sapiens OX=9606 GN=IGLV3-25 PE=1 SV=2
103,167,A0A075B6K4|LV310_HUMAN,3.77,32,3,2,Carbamidomethylation; Di-Iodination,1.0495E4,9.0027E3,8.6007E3,8.7815E3,8.2635E3,7.3394E3,5.9133E3,6.2384E3,6.2309E3,6.4191E3,1.0495E4,9.0027E3,8.6007E3,8.7815E3,8.2635E3,7.3394E3,5.9133E3,6.2384E3,6.2309E3,6.4191E3,1.00:0.86:0.82:0.84:0.79:0.70:0.56:0.59:0.59:0.61,1.0495E4,9.0027E3,8.6007E3,8.7815E3,8.2635E3,7.3394E3,5.9133E3,6.2384E3,6.2309E3,6.4191E3,1.0495E4,9.0027E3,8.6007E3,8.7815E3,8.2635E3,7.3394E3,5.9133E3,6.2384E3,6.2309E3,6.4191E3,1.00:0.86:0.82:0.84:0.79:0.70:0.56:0.59:0.59:0.61,12441,Immunoglobulin lambda variable 3-10 OS=Homo sapiens OX=9606 GN=IGLV3-10 PE=3 SV=2
80,93,P01742|HV169_HUMAN,3.75,37,5,1,Carbamidomethylation; Pyro-glu from Q,2.8369E3,1.674E3,1.2912E3,2.3548E3,2.259E3,3.906E3,1.4706E3,1.5144E3,1.5839E3,1.6017E3,2.8369E3,1.674E3,1.2912E3,2.3548E3,2.259E3,3.906E3,1.4706E3,1.5144E3,1.5839E3,1.6017E3,1.00:0.59:0.46:0.83:0.80:1.38:0.52:0.53:0.56:0.56,2.8369E3,1.674E3,1.2912E3,2.3548E3,2.259E3,3.906E3,1.4706E3,1.5144E3,1.5839E3,1.6017E3,2.8369E3,1.674E3,1.2912E3,2.3548E3,2.259E3,3.906E3,1.4706E3,1.5144E3,1.5839E3,1.6017E3,1.00:0.59:0.46:0.83:0.80:1.38:0.52:0.53:0.56:0.56,12659,Immunoglobulin heavy variable 1-69 OS=Homo sapiens OX=9606 GN=IGHV1-69 PE=1 SV=2
81,136,P01594|KV133_HUMAN,3.68,29,3,1,,7.4784E3,7.3538E3,9.1813E3,1.0037E4,1.1041E4,9.6288E3,1.1087E4,9.7816E3,1.0758E4,1.05E4,7.4784E3,7.3538E3,9.1813E3,1.0037E4,1.1041E4,9.6288E3,1.1087E4,9.7816E3,1.0758E4,1.05E4,1.00:0.98:1.23:1.34:1.48:1.29:1.48:1.31:1.44:1.40,7.4784E3,7.3538E3,9.1813E3,1.0037E4,1.1041E4,9.6288E3,1.1087E4,9.7816E3,1.0758E4,1.05E4,7.4784E3,7.3538E3,9.1813E3,1.0037E4,1.1041E4,9.6288E3,1.1087E4,9.7816E3,1.0758E4,1.05E4,1.00:0.98:1.23:1.34:1.48:1.29:1.48:1.31:1.44:1.40,12848,Immunoglobulin kappa variable 1-33 OS=Homo sapiens OX=9606 GN=IGKV1-33 PE=1 SV=2
81,137,P01593|KVD33_HUMAN,3.68,29,3,1,,7.4784E3,7.3538E3,9.1813E3,1.0037E4,1.1041E4,9.6288E3,1.1087E4,9.7816E3,1.0758E4,1.05E4,7.4784E3,7.3538E3,9.1813E3,1.0037E4,1.1041E4,9.6288E3,1.1087E4,9.7816E3,1.0758E4,1.05E4,1.00:0.98:1.23:1.34:1.48:1.29:1.48:1.31:1.44:1.40,7.4784E3,7.3538E3,9.1813E3,1.0037E4,1.1041E4,9.6288E3,1.1087E4,9.7816E3,1.0758E4,1.05E4,7.4784E3,7.3538E3,9.1813E3,1.0037E4,1.1041E4,9.6288E3,1.1087E4,9.7816E3,1.0758E4,1.05E4,1.00:0.98:1.23:1.34:1.48:1.29:1.48:1.31:1.44:1.40,12848,Immunoglobulin kappa variable 1D-33 OS=Homo sapiens OX=9606 GN=IGKV1D-33 PE=1 SV=2
145,370,Q9ULJ8|NEB1_HUMAN,3.59,1,1,1,Oxidation (M),1.6346E4,1.5982E4,1.1025E4,1.0395E4,7.6577E3,1.0174E4,1.7216E4,1.4198E4,1.0085E4,1.2749E4,1.6346E4,1.5982E4,1.1025E4,1.0395E4,7.6577E3,1.0174E4,1.7216E4,1.4198E4,1.0085E4,1.2749E4,1.00:0.98:0.67:0.64:0.47:0.62:1.05:0.87:0.62:0.78,1.6346E4,1.5982E4,1.1025E4,1.0395E4,7.6577E3,1.0174E4,1.7216E4,1.4198E4,1.0085E4,1.2749E4,1.6346E4,1.5982E4,1.1025E4,1.0395E4,7.6577E3,1.0174E4,1.7216E4,1.4198E4,1.0085E4,1.2749E4,1.00:0.98:0.67:0.64:0.47:0.62:1.05:0.87:0.62:0.78,123342,Neurabin-1 OS=Homo sapiens OX=9606 GN=PPP1R9A PE=1 SV=2
68,149,P0DP09|KV113_HUMAN,3.49,25,3,1,,7.9728E3,1.0657E4,8.8598E3,7.5843E3,8.4607E3,1.0223E4,1.0383E4,1.0969E4,1.0945E4,1.0058E4,7.9728E3,1.0657E4,8.8598E3,7.5843E3,8.4607E3,1.0223E4,1.0383E4,1.0969E4,1.0945E4,1.0058E4,1.00:1.34:1.11:0.95:1.06:1.28:1.30:1.38:1.37:1.26,7.9728E3,1.0657E4,8.8598E3,7.5843E3,8.4607E3,1.0223E4,1.0383E4,1.0969E4,1.0945E4,1.0058E4,7.9728E3,1.0657E4,8.8598E3,7.5843E3,8.4607E3,1.0223E4,1.0383E4,1.0969E4,1.0945E4,1.0058E4,1.00:1.34:1.11:0.95:1.06:1.28:1.30:1.38:1.37:1.26,12569,Immunoglobulin kappa variable 1-13 OS=Homo sapiens OX=9606 GN=IGKV1-13 PE=3 SV=1
85,164,A0A075B6S9|KV137_HUMAN,3.38,22,3,1,,1.0229E4,7.7256E3,7.0582E3,7.7567E3,7.7232E3,8.3581E3,7.9472E3,7.9768E3,7.2496E3,8.5489E3,1.0229E4,7.7256E3,7.0582E3,7.7567E3,7.7232E3,8.3581E3,7.9472E3,7.9768E3,7.2496E3,8.5489E3,1.00:0.76:0.69:0.76:0.76:0.82:0.78:0.78:0.71:0.84,1.0229E4,7.7256E3,7.0582E3,7.7567E3,7.7232E3,8.3581E3,7.9472E3,7.9768E3,7.2496E3,8.5489E3,1.0229E4,7.7256E3,7.0582E3,7.7567E3,7.7232E3,8.3581E3,7.9472E3,7.9768E3,7.2496E3,8.5489E3,1.00:0.76:0.69:0.76:0.76:0.82:0.78:0.78:0.71:0.84,12688,Probable non-functional immunoglobulinn kappa variable 1-37 OS=Homo sapiens OX=9606 GN=IGKV1-37 PE=1 SV=7
34,58,P0DOY3|IGLC3_HUMAN,3.31,93,10,2,Carbamidomethylation; Iodination; Di-Iodination,7.5651E4,6.1045E4,5.2442E4,7.1924E4,6.6971E4,6.9353E4,5.7364E4,5.7547E4,5.5675E4,5.2634E4,7.5651E4,5.7831E4,4.4636E4,7.105E4,6.6138E4,6.9353E4,5.2894E4,5.5785E4,5.2281E4,4.8315E4,1.00:0.76:0.59:0.94:0.87:0.92:0.70:0.74:0.69:0.64,7.5651E4,6.1045E4,5.2442E4,7.1924E4,6.6971E4,6.9353E4,5.7364E4,5.7547E4,5.5675E4,5.2634E4,7.5651E4,5.7831E4,4.4636E4,7.105E4,6.6138E4,6.9353E4,5.2894E4,5.5785E4,5.2281E4,4.8315E4,1.00:0.76:0.59:0.94:0.87:0.92:0.70:0.74:0.69:0.64,11266,Immunoglobulin lambda constant 3 OS=Homo sapiens OX=9606 GN=IGLC3 PE=1 SV=1
34,59,P0DOY2|IGLC2_HUMAN,3.31,93,10,2,Carbamidomethylation; Iodination; Di-Iodination,7.5651E4,6.1045E4,5.2442E4,7.1924E4,6.6971E4,6.9353E4,5.7364E4,5.7547E4,5.5675E4,5.2634E4,7.5651E4,5.7831E4,4.4636E4,7.105E4,6.6138E4,6.9353E4,5.2894E4,5.5785E4,5.2281E4,4.8315E4,1.00:0.76:0.59:0.94:0.87:0.92:0.70:0.74:0.69:0.64,7.5651E4,6.1045E4,5.2442E4,7.1924E4,6.6971E4,6.9353E4,5.7364E4,5.7547E4,5.5675E4,5.2634E4,7.5651E4,5.7831E4,4.4636E4,7.105E4,6.6138E4,6.9353E4,5.2894E4,5.5785E4,5.2281E4,4.8315E4,1.00:0.76:0.59:0.94:0.87:0.92:0.70:0.74:0.69:0.64,11294,Immunoglobulin lambda constant 2 OS=Homo sapiens OX=9606 GN=IGLC2 PE=1 SV=1
154,283,Q5FWF4|ZRAB3_HUMAN,3.30,1,1,1,,1.2981E4,1.8327E4,1.9884E4,1.3707E4,8.7957E3,1.3793E4,2.3932E4,2.3033E4,1.8209E4,1.7355E4,1.2981E4,1.8327E4,1.9884E4,1.3707E4,8.7957E3,1.3793E4,2.3932E4,2.3033E4,1.8209E4,1.7355E4,1.00:1.41:1.53:1.06:0.68:1.06:1.84:1.77:1.40:1.34,1.2981E4,1.8327E4,1.9884E4,1.3707E4,8.7957E3,1.3793E4,2.3932E4,2.3033E4,1.8209E4,1.7355E4,1.2981E4,1.8327E4,1.9884E4,1.3707E4,8.7957E3,1.3793E4,2.3932E4,2.3033E4,1.8209E4,1.7355E4,1.00:1.41:1.53:1.06:0.68:1.06:1.84:1.77:1.40:1.34,123248,DNA annealing helicase and endonuclease ZRANB3 OS=Homo sapiens OX=9606 GN=ZRANB3 PE=1 SV=2
149,359,Q14204|DYHC1_HUMAN,3.19,0,1,1,,2.1734E3,1.4358E3,1.0066E3,2.161E3,1.9949E3,2.6657E3,1.5355E3,1.8599E3,1.8002E3,1.461E3,2.1734E3,1.4358E3,1.0066E3,2.161E3,1.9949E3,2.6657E3,1.5355E3,1.8599E3,1.8002E3,1.461E3,1.00:0.66:0.46:0.99:0.92:1.23:0.71:0.86:0.83:0.67,2.1734E3,1.4358E3,1.0066E3,2.161E3,1.9949E3,2.6657E3,1.5355E3,1.8599E3,1.8002E3,1.461E3,2.1734E3,1.4358E3,1.0066E3,2.161E3,1.9949E3,2.6657E3,1.5355E3,1.8599E3,1.8002E3,1.461E3,1.00:0.66:0.46:0.99:0.92:1.23:0.71:0.86:0.83:0.67,532412,Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5
130,272,Q99814|EPAS1_HUMAN,3.10,1,1,1,,2.8399E3,2.392E3,1.9492E3,3.9256E3,4.2266E3,4.9905E3,3.0952E3,3.4355E3,3.2693E3,3.6896E3,2.8399E3,2.392E3,1.9492E3,3.9256E3,4.2266E3,4.9905E3,3.0952E3,3.4355E3,3.2693E3,3.6896E3,1.00:0.84:0.69:1.38:1.49:1.76:1.09:1.21:1.15:1.30,2.8399E3,2.392E3,1.9492E3,3.9256E3,4.2266E3,4.9905E3,3.0952E3,3.4355E3,3.2693E3,3.6896E3,2.8399E3,2.392E3,1.9492E3,3.9256E3,4.2266E3,4.9905E3,3.0952E3,3.4355E3,3.2693E3,3.6896E3,1.00:0.84:0.69:1.38:1.49:1.76:1.09:1.21:1.15:1.30,96459,Endothelial PAS domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EPAS1 PE=1 SV=3
173,411,P07225|PROS_HUMAN,3.06,1,1,1,,1.8832E3,1.3029E3,8.7473E2,1.1398E3,1.4986E3,1.7302E3,8.5381E2,8.4778E2,1.1613E3,9.1462E2,1.8832E3,1.3029E3,8.7473E2,1.1398E3,1.4986E3,1.7302E3,8.5381E2,8.4778E2,1.1613E3,9.1462E2,1.00:0.69:0.46:0.61:0.80:0.92:0.45:0.45:0.62:0.49,1.8832E3,1.3029E3,8.7473E2,1.1398E3,1.4986E3,1.7302E3,8.5381E2,8.4778E2,1.1613E3,9.1462E2,1.8832E3,1.3029E3,8.7473E2,1.1398E3,1.4986E3,1.7302E3,8.5381E2,8.4778E2,1.1613E3,9.1462E2,1.00:0.69:0.46:0.61:0.80:0.92:0.45:0.45:0.62:0.49,75123,Vitamin K-dependent protein S OS=Homo sapiens OX=9606 GN=PROS1 PE=1 SV=1
108,165,A0A075B6R2|HV404_HUMAN,2.93,17,2,1,Pyro-glu from Q,2.3407E3,1.6573E3,1.8748E3,1.6785E3,1.6658E3,2.8977E3,1.2083E3,1.1576E3,1.165E3,1.1739E3,2.3407E3,1.6573E3,1.8748E3,1.6785E3,1.6658E3,2.8977E3,1.2083E3,1.1576E3,1.165E3,1.1739E3,1.00:0.71:0.80:0.72:0.71:1.24:0.52:0.49:0.50:0.50,2.3407E3,1.6573E3,1.8748E3,1.6785E3,1.6658E3,2.8977E3,1.2083E3,1.1576E3,1.165E3,1.1739E3,2.3407E3,1.6573E3,1.8748E3,1.6785E3,1.6658E3,2.8977E3,1.2083E3,1.1576E3,1.165E3,1.1739E3,1.00:0.71:0.80:0.72:0.71:1.24:0.52:0.49:0.50:0.50,12848,Immunoglobulin heavy variable 4-4 OS=Homo sapiens OX=9606 GN=IGHV4-4 PE=3 SV=2
183,354,Q8N5Q1|F71E2_HUMAN,2.92,1,1,1,,4.1716E3,2.6955E3,1.776E3,3.513E3,2.5017E3,1.6641E3,2.0263E3,2.3293E3,2.4143E3,2.0072E3,4.1716E3,2.6955E3,1.776E3,3.513E3,2.5017E3,1.6641E3,2.0263E3,2.3293E3,2.4143E3,2.0072E3,1.00:0.65:0.43:0.84:0.60:0.40:0.49:0.56:0.58:0.48,4.1716E3,2.6955E3,1.776E3,3.513E3,2.5017E3,1.6641E3,2.0263E3,2.3293E3,2.4143E3,2.0072E3,4.1716E3,2.6955E3,1.776E3,3.513E3,2.5017E3,1.6641E3,2.0263E3,2.3293E3,2.4143E3,2.0072E3,1.00:0.65:0.43:0.84:0.60:0.40:0.49:0.56:0.58:0.48,99914,Protein FAM71E2 OS=Homo sapiens OX=9606 GN=FAM71E2 PE=2 SV=3
88,94,P43652|AFAM_HUMAN,2.89,7,3,3,Carbamidomethylation,1.0328E4,8.9393E3,8.5485E3,9.2818E3,9.892E3,9.8036E3,9.7774E3,9.7753E3,9.8757E3,1.0742E4,1.0328E4,8.9393E3,8.5485E3,9.2818E3,9.892E3,9.8036E3,9.7774E3,9.7753E3,9.8757E3,1.0742E4,1.00:0.87:0.83:0.90:0.96:0.95:0.95:0.95:0.96:1.04,1.0328E4,8.9393E3,8.5485E3,9.2818E3,9.892E3,9.8036E3,9.7774E3,9.7753E3,9.8757E3,1.0742E4,1.0328E4,8.9393E3,8.5485E3,9.2818E3,9.892E3,9.8036E3,9.7774E3,9.7753E3,9.8757E3,1.0742E4,1.00:0.87:0.83:0.90:0.96:0.95:0.95:0.95:0.96:1.04,69069,Afamin OS=Homo sapiens OX=9606 GN=AFM PE=1 SV=1
94,108,A0A0C4DH68|KV224_HUMAN,2.89,31,2,2,Carbamidomethylation,6.6946E3,6.2453E3,6.1759E3,7.4724E3,7.1706E3,7.3342E3,4.3213E3,5.1199E3,5.2042E3,4.8874E3,6.6946E3,6.2453E3,6.1759E3,7.4724E3,7.1706E3,7.3342E3,4.3213E3,5.1199E3,5.2042E3,4.8874E3,1.00:0.93:0.92:1.12:1.07:1.10:0.65:0.76:0.78:0.73,6.6946E3,6.2453E3,6.1759E3,7.4724E3,7.1706E3,7.3342E3,4.3213E3,5.1199E3,5.2042E3,4.8874E3,6.6946E3,6.2453E3,6.1759E3,7.4724E3,7.1706E3,7.3342E3,4.3213E3,5.1199E3,5.2042E3,4.8874E3,1.00:0.93:0.92:1.12:1.07:1.10:0.65:0.76:0.78:0.73,13079,Immunoglobulin kappa variable 2-24 OS=Homo sapiens OX=9606 GN=IGKV2-24 PE=3 SV=1
114,214,P02671|FIBA_HUMAN,2.88,2,1,1,,2.6746E3,3.391E3,3.8123E3,2.328E3,2.2062E3,1.6599E3,2.975E3,2.2211E3,4.062E3,3.475E3,2.6746E3,3.391E3,3.8123E3,2.328E3,2.2062E3,1.6599E3,2.975E3,2.2211E3,4.062E3,3.475E3,1.00:1.27:1.43:0.87:0.82:0.62:1.11:0.83:1.52:1.30,2.6746E3,3.391E3,3.8123E3,2.328E3,2.2062E3,1.6599E3,2.975E3,2.2211E3,4.062E3,3.475E3,2.6746E3,3.391E3,3.8123E3,2.328E3,2.2062E3,1.6599E3,2.975E3,2.2211E3,4.062E3,3.475E3,1.00:1.27:1.43:0.87:0.82:0.62:1.11:0.83:1.52:1.30,94973,Fibrinogen alpha chain OS=Homo sapiens OX=9606 GN=FGA PE=1 SV=2
120,256,P52848|NDST1_HUMAN,2.68,1,1,1,,7.4579E4,9.8853E4,9.6508E4,1.0529E5,8.6399E4,6.6246E4,5.9487E4,6.3436E4,5.6012E4,5.4608E4,7.4579E4,9.8853E4,9.6508E4,1.0529E5,8.6399E4,6.6246E4,5.9487E4,6.3436E4,5.6012E4,5.4608E4,1.00:1.33:1.29:1.41:1.16:0.89:0.80:0.85:0.75:0.73,7.4579E4,9.8853E4,9.6508E4,1.0529E5,8.6399E4,6.6246E4,5.9487E4,6.3436E4,5.6012E4,5.4608E4,7.4579E4,9.8853E4,9.6508E4,1.0529E5,8.6399E4,6.6246E4,5.9487E4,6.3436E4,5.6012E4,5.4608E4,1.00:1.33:1.29:1.41:1.16:0.89:0.80:0.85:0.75:0.73,100868,Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1 OS=Homo sapiens OX=9606 GN=NDST1 PE=1 SV=1
66,140,A0A0C4DH73|KV112_HUMAN,2.66,29,3,1,,9.9141E3,8.0345E3,6.8865E3,8.9567E3,8.7687E3,9.7526E3,6.6818E3,7.8247E3,7.7394E3,7.9359E3,9.9141E3,8.0345E3,6.8865E3,8.9567E3,8.7687E3,9.7526E3,6.6818E3,7.8247E3,7.7394E3,7.9359E3,1.00:0.81:0.69:0.90:0.88:0.98:0.67:0.79:0.78:0.80,9.9141E3,8.0345E3,6.8865E3,8.9567E3,8.7687E3,9.7526E3,6.6818E3,7.8247E3,7.7394E3,7.9359E3,9.9141E3,8.0345E3,6.8865E3,8.9567E3,8.7687E3,9.7526E3,6.6818E3,7.8247E3,7.7394E3,7.9359E3,1.00:0.81:0.69:0.90:0.88:0.98:0.67:0.79:0.78:0.80,12645,Immunoglobulin kappa variable 1-12 OS=Homo sapiens OX=9606 GN=IGKV1-12 PE=3 SV=1
64,119,A0A0C4DH72|KV106_HUMAN,2.60,39,5,1,,1.3627E4,1.1207E4,1.107E4,1.0924E4,1.1093E4,9.6814E3,9.7206E3,9.8147E3,9.7032E3,1.0304E4,1.3627E4,1.1207E4,1.107E4,1.0924E4,1.1093E4,9.6814E3,9.7206E3,9.8147E3,9.7032E3,1.0304E4,1.00:0.82:0.81:0.80:0.81:0.71:0.71:0.72:0.71:0.76,1.3627E4,1.1207E4,1.107E4,1.0924E4,1.1093E4,9.6814E3,9.7206E3,9.8147E3,9.7032E3,1.0304E4,1.3627E4,1.1207E4,1.107E4,1.0924E4,1.1093E4,9.6814E3,9.7206E3,9.8147E3,9.7032E3,1.0304E4,1.00:0.82:0.81:0.80:0.81:0.71:0.71:0.72:0.71:0.76,12697,Immunoglobulin kappa variable 1-6 OS=Homo sapiens OX=9606 GN=IGKV1-6 PE=3 SV=1
189,419,Q92560|BAP1_HUMAN,2.58,2,1,1,,7.2087E3,7.1907E3,7.8269E3,7.2074E3,7.0216E3,3.8374E3,7.56E3,7.1636E3,7.5086E3,8.5022E3,7.2087E3,7.1907E3,7.8269E3,7.2074E3,7.0216E3,3.8374E3,7.56E3,7.1636E3,7.5086E3,8.5022E3,1.00:1.00:1.09:1.00:0.97:0.53:1.05:0.99:1.04:1.18,7.2087E3,7.1907E3,7.8269E3,7.2074E3,7.0216E3,3.8374E3,7.56E3,7.1636E3,7.5086E3,8.5022E3,7.2087E3,7.1907E3,7.8269E3,7.2074E3,7.0216E3,3.8374E3,7.56E3,7.1636E3,7.5086E3,8.5022E3,1.00:1.00:1.09:1.00:0.97:0.53:1.05:0.99:1.04:1.18,80362,Ubiquitin carboxyl-terminal hydrolase BAP1 OS=Homo sapiens OX=9606 GN=BAP1 PE=1 SV=2
118,219,P35542|SAA4_HUMAN,2.47,6,1,1,,4.9021E3,3.727E3,2.9853E3,4.5078E3,4.8011E3,5.6828E3,4.6542E3,4.4782E3,5.6038E3,4.8156E3,4.9021E3,3.727E3,2.9853E3,4.5078E3,4.8011E3,5.6828E3,4.6542E3,4.4782E3,5.6038E3,4.8156E3,1.00:0.76:0.61:0.92:0.98:1.16:0.95:0.91:1.14:0.98,4.9021E3,3.727E3,2.9853E3,4.5078E3,4.8011E3,5.6828E3,4.6542E3,4.4782E3,5.6038E3,4.8156E3,4.9021E3,3.727E3,2.9853E3,4.5078E3,4.8011E3,5.6828E3,4.6542E3,4.4782E3,5.6038E3,4.8156E3,1.00:0.76:0.61:0.92:0.98:1.16:0.95:0.91:1.14:0.98,14747,Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2
185,383,Q8NHQ9|DDX55_HUMAN,2.43,1,1,1,,7.9435E2,7.2056E2,5.7282E2,8.5252E2,8.3146E2,1.2686E3,6.5209E2,7.0589E2,6.0708E2,9.6584E2,7.9435E2,7.2056E2,5.7282E2,8.5252E2,8.3146E2,1.2686E3,6.5209E2,7.0589E2,6.0708E2,9.6584E2,1.00:0.91:0.72:1.07:1.05:1.60:0.82:0.89:0.76:1.22,7.9435E2,7.2056E2,5.7282E2,8.5252E2,8.3146E2,1.2686E3,6.5209E2,7.0589E2,6.0708E2,9.6584E2,7.9435E2,7.2056E2,5.7282E2,8.5252E2,8.3146E2,1.2686E3,6.5209E2,7.0589E2,6.0708E2,9.6584E2,1.00:0.91:0.72:1.07:1.05:1.60:0.82:0.89:0.76:1.22,68547,ATP-dependent RNA helicase DDX55 OS=Homo sapiens OX=9606 GN=DDX55 PE=1 SV=3
